title,photo,summary,published,link,category,source
Další tajná párty Borise Johnsona. Britský premiér se potýká se skandály i vzpourou vlastních poslanců,https://1gr.cz/fotky/lidovky/21/122/cl6/VAG901203_14ZAH5BORIS_10805472_CMYK.jpg,"Britský premiér Boris Johnson má problém. Před týdnem vyšlo najevo, že minulé Vánoce se v jeho rezidenci v Downing Street číslo 10 odehrály dva vánoční večírky, z nichž minimálně na jednom mělo dojít k porušení covidových restrikcí. Spojené království tehdy bylo v téměř kompletním lockdownu, poněvadž se v zemi šířila nakažlivá britská mutace koronaviru.","Mon, 13 Dec 2021 18:32:00 GMT",https://www.lidovky.cz/svet/dalsi-tajna-party-borise-johnsona-britsky-premier-se-potyka-se-skandaly-i-vzpourou-vlastnich-poslanc.A211213_191807_ln_zahranici_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
Stisky rukou a četné úsměvy: izraelský premiér poprvé v historii navštívil Emiráty,https://1gr.cz/fotky/lidovky/21/122/cl6/VAG9011bc_BAG516_EMIRATES_ISRAEL_1212_1A.JPG,"Před půldruhým rokem ještě nepředstavitelná věc, nyní realita: Naftali Bennett vykonal v uplynulých dvou dnech jako první předseda vlády Státu Izrael oficiální návštěvu Spojených arabských emirátů (SAE). V Abú Dhabí se mu dostalo přijetí s nejvyššími poctami včetně průchodu „uličkou cti“ mezi nastoupenou čestnou stráží.","Mon, 13 Dec 2021 17:13:00 GMT",https://www.lidovky.cz/svet/stisky-rukou-a-cetne-usmevy-izraelsky-premier-poprve-v-historii-navstivil-emiraty.A211213_173951_ln_zahranici_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
"V Baltském moři se srazily nákladní lodě, jedna z nich se převrátila dnem vzhůru",https://1gr.cz/fotky/lidovky/21/122/cl6/VAG90113a_BLR_SWEDEN_BALTICSEA_1213_1C.JPG,"Mezi dánským ostrovem Bornholm a jihošvédským městem Ystad se v noci na pondělí srazily dvě nákladní lodě. Jedna se převrátila dnem vzhůru a záchranáři v ní našli jednoho mrtvého. Po dalším pohřešovaném dál pátrají. Švédská prokuratura nehodu vyšetřuje jako hrubou nedbalost, zadrženi byli dva lidé. Roli v nehodě zřejmě hrála opilost britských námořníků.","Mon, 13 Dec 2021 17:05:00 GMT",https://www.lidovky.cz/svet/nakladni-lod-srazka-baltske-more.A211213_155320_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
Zodpovědné firmy budují vztahy,https://1gr.cz/fotky/lidovky/21/122/cl6/VAG901127_092703_4101089_1.jpg,"Už 25 takzvaných průvodců pomáhá Nadačnímu fondu Veroniky Kašákové se začleněním mladých „absolventů“ dětských domovů do běžného života. Každý z těchto průvodců poskytuje dlouhodobější podporu až šesti mladým lidem. Pomáhá a radí, jak se vyvarovat rizik, spojených s financemi, s hledáním bydlení, práce, studia, situací odloučení od tet a kamarádů a jistot, které poskytoval dětský domov.","Mon, 13 Dec 2021 16:56:00 GMT",https://www.lidovky.cz/byznys/zodpovedne-firmy-buduji-vztahy.A211213_153800_ln_ekonomika_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Ekonomika,lidovky.cz
Zeman v pátek jmenuje vládu podle návrhu Fialy. Včetně Lipavského,https://1gr.cz/fotky/lidovky/21/122/cl6/VAG9011b3_175439_5164598_1.jpg,"Designovaný premiér Petr Fiala po schůzce s prezidentem Milošem Zemanem uvedl, že vláda bude jmenována tak, jak ji navrhl, tedy včetně kandidáta na ministra zahraničních věcí Jana Lipavského. Jmenování by mělo proběhnout v pátek v jedenáct hodin na zámku v Lánech. O důvěru by vláda měla Sněmovnu žádat 12. ledna.","Mon, 13 Dec 2021 16:55:00 GMT",https://www.lidovky.cz/domov/fiala-zeman-vlada-slozeni-ministri.A211213_141533_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
Podnikatel Horáček přijal v kauze nemocničních zakázek půlroční trest i pokutu,https://1gr.cz/fotky/idnes/18/104/cl6/KAF7704b8_131054_3654727.jpg,"Podnikatel Tomáš Horáček, který byl obviněn v kauze údajných manipulací s nemocničními zakázkami, přijal půlroční trest, sedmiletý zákaz působení v obchodních společnostech a peněžitý trest pět milionů korun. O uzavření dohody o vině a trestu se státním zástupcem v pondělí informoval server Seznam Zprávy.","Mon, 13 Dec 2021 16:21:33 GMT",https://www.lidovky.cz/domov/podnikatel-tomas-horacek-kauza-nemocnice-zakazky-trest-pokuta-zakaz-cinnosti.A211213_172133_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
Omikron se v Británií rychle šíří. V Londýně může za 40 procent případů covidu,https://1gr.cz/fotky/idnes/21/122/cl6/JHR9010ad_f68c13a9f9be352cf70e1e1a5f32e72a_3_1.jpg,"„Koronavirová varianta omikron se šíří fenomenální rychlostí, a lidé by si proto měli nechat dát posilující dávku vakcíny proti covidu-19,“ prohlásil v pondělí britský ministr zdravotnictví Sajid Javid. Premiér Boris Johnson potvrdil první úmrtí ve Velké Británii u nakaženého omikronem. Na Slovensku počet nakažených klesá, odborníci se ale obávají, co s čísly udělá právě varianta omikron, kterou v pátek odhalili už i tam.","Mon, 13 Dec 2021 15:43:54 GMT",https://www.lidovky.cz/svet/koronavirus-omikron-britanie-slovensko.A211213_164354_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
"Sen být kolonií. Zůstat ve svazku s Evropou, či do ní migrovat?",https://1gr.cz/fotky/idnes/21/122/cl6/MIS900b38_9ee16f584b364f76b6f4057568943ab0_0.jpg,Být kolonií evropské mocnosti bývalo potupou. Ještě před pár dekádami mělo hnutí za dekolonizaci porobených národů podobný étos jako boj proti otroctví. Ale už nemá.,"Mon, 13 Dec 2021 15:30:00 GMT",https://www.lidovky.cz/nazory/sen-byt-kolonii-zustat-ve-svazku-s-evropou-ci-do-ni-migrovat.A211213_162542_ln_nazory_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Události - Názory,lidovky.cz
"Čeští vojáci na pomoc k běloruské hranici nakonec nejdou, situace je stabilizovaná, řekl Metnar",https://1gr.cz/fotky/idnes/21/091/cl6/IHA8dd85f_FOTOLADISLAVKRIVAN.jpg,Česko zatím nepošle vojáky kvůli migrační krizi na hranici Polska a Běloruska. Situaci se podařilo stabilizovat. Po jednání s polským protějškem to uvedl ministr obrany Lubomír Metnar. Dříve republika kvůli napětí na polsko-běloruských hranicích počítala se zapojením až 150 vojáků na dobu 180 dnů.,"Mon, 13 Dec 2021 14:54:00 GMT",https://www.lidovky.cz/domov/cesko-vojaci-pomoc-hranice-polsko-belorusko-vyslani-stabilizace-lubomir-metnar.A211213_152437_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
V Praze zdraží vodné i stočné kvůli dražší vodě z Želivky a Káraného,https://1gr.cz/fotky/idnes/12/053/cl6/SFO436654_DSC_3039.JPG,"V příštím roce vzrostou v Praze ceny za spotřebu vody i stočné. Vyplývá to z dokumentu, který schválili pražští radní. Voda by měla zdražit meziročně o šest procent na 107,72 korun za metr krychlový. Ještě vyšší nárůst bude u stočného. S šestiprocentním zvýšením ceny počítá podle mluvčího Tomáše Mrázka rovněž firma Pražské vodovody a kanalizace (PVK), která definitivní sazbu nyní vypočítává.","Mon, 13 Dec 2021 14:41:00 GMT",https://www.lidovky.cz/domov/ceny-vodne-stocne-metropole-vzrostou-2022.A211213_154143_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
Pochybné projekty z covidových peněz,https://1gr.cz/fotky/idnes/17/022/cl6/JB695a04_v5.jpg,"DISKUSE. Inflace. To je téma, které dnes zajímá každého. Zdražuje elektřina, bydlení, zboží i služby. Nadměrné výdaje státu jsou jedním z viníků. Zatímco o některých výdajových položkách státního rozpočtu se nahlas diskutuje, jiné jsou veřejnosti skryté. Například státní pomoc velkým exportním firmám z programu COVID Plus. Jde přitom o miliardy korun.","Mon, 13 Dec 2021 14:31:00 GMT",https://www.lidovky.cz/nazory/pochybne-projekty-z-covidovych-penez.A211213_153147_ln_nazory_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Události - Názory,lidovky.cz
"Vláda projednala dávky na bydlení, doporučila rozšíření pravomocí očkovat",https://1gr.cz/fotky/idnes/21/122/cl6/REM9010a0_Beznzvu.jpg,"Na pondělním jednání se vláda v demisi zabývala mírným navýšením dávek na bydlení, ale i téměř dvěma desítkami návrhů poslanců, senátorů a krajských zastupitelstev. Ministr zdravotnictví Adam Vojtěch uvedl, že vláda doporučila rozšíření možnosti očkování pro zubaře a lékárníky. Mírně se upraví také pravidla pro žádanku na konfirmační PCR test pro lidi pozitivní při plošném testování.","Mon, 13 Dec 2021 14:15:00 GMT",https://www.lidovky.cz/domov/jednani-vlady.A211213_133352_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Nejlepším místem pro život jsou nadále Říčany, největší vzestup zaznamenalo Vrchlabí",https://1gr.cz/fotky/idnes/21/122/cl6/REM901052_Beznzvu.jpg,"Nejlépe se lidem v Česku žije ve středočeských Říčanech, nejhůře v Orlové v Moravskoslezském kraji. Nejvýrazněji si meziročně polepšilo Vrchlabí, postoupilo výše o 64 míst na 73. pozici. Umístění v čele a na konci žebříčku se nezměnilo. Index kvality života, který hodnotí 206 obcí s rozšířenou působností, sestavuje společnost Obce v datech.","Mon, 13 Dec 2021 13:18:00 GMT",https://www.lidovky.cz/domov/nejlepsi-obec-ricany-vrchlabi-obce-v-datech.A211213_131831_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
Šéfkou Úřadu vlády se má stát bývalá mluvčí ODS,https://1gr.cz/fotky/idnes/21/113/cl6/IHA8fa4dd_Praha241121PETR06.jpg,"Roky patřila k nejviditelnějším tvářím občanských demokratů. Nyní má bývalá tisková mluvčí Jana Kotalíková nakročeno k tomu stát se pravou rukou premiéra Petra Fialy. A to v pozici vedoucí Úřadu vlády, kam může usednout zřejmě již tento týden. Webu Lidovky.cz to sdělil důvěryhodný zdroj obeznámený s děním v okolí designovaného premiéra.","Mon, 13 Dec 2021 12:53:00 GMT",https://www.lidovky.cz/domov/sefkou-uradu-vlady-se-ma-stat-byvala-mluvci-ods.A211213_134650_ln_domov_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Smrt Češky v Londýně se policii nedaří vysvětlit, podezřelé okolnosti ale už odmítla",https://1gr.cz/fotky/idnes/21/122/cl6/JHR901032_profimedia_0647455521.jpg,"Okolnosti smrti české zdravotnice Petry Srncové, jejíž tělo bylo o víkendu nalezeno v parku na jihovýchodě Londýna, nejsou podezřelé. Muže, kterého policie zadržela v souvislosti se zmizením Češky, propustili na kauci. Tělo ženy, která byla pohřešovaná dva týdny, našla v parku Brunswick Park skupina dětí v neděli před polednem. Vyšetřování činu dále pokračuje.","Mon, 13 Dec 2021 12:34:01 GMT",https://www.lidovky.cz/svet/ceska-londyn-britanii-zdravotnice-smrt.A211213_133401_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
"Havlíček: Elektřina může zdražit až o polovinu, plyn ještě víc. Na případném řešení se s nástupci neshodne",https://1gr.cz/fotky/idnes/21/011/cl6/JB889329_suu.jpg,"Premiér v demisi Andrej Babiš chce, aby DPH na elektřinu a plyn pro domácnosti zůstala nulová i v příštím roce. Podle vicepremiéra Karla Havlíčka vzrostou napřesrok ceny elektřiny o 30 až 50 procent, ceny plynu o 50 až 70 procent. Zástupci dosluhující vlády o tom informovali na tiskové konferenci","Mon, 13 Dec 2021 12:25:15 GMT",https://www.lidovky.cz/byznys/babis-havlicek-energie-ceny-povolenky-eu.A211213_132515_ln_ekonomika_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Ekonomika,lidovky.cz
